name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
queens,5/8/2019,10.9,4,7.2,10.9,0.6,4.2,2.4,73.4,4.515,100,20.83,rain,0,0,45.7,27.1,315.3,1016.3,58.8,23.5,219.8,18.9,10,,2019-05-08T05:48:53,2019-05-08T20:29:53,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,5/9/2019,7.7,1,4.8,4,-2.4,0.6,1.7,81.5,0,0,0,,0,0,51.7,36.7,352.6,1023.4,82.3,22.9,140.8,12.1,5,,2019-05-09T05:47:31,2019-05-09T20:31:09,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,5/10/2019,10,0,5.1,8.9,-2.9,3.3,2.2,83.9,2.372,100,25,rain,0,0,,17.9,192.8,1024.8,55.8,21.6,135.9,11.7,5,,2019-05-10T05:46:10,2019-05-10T20:32:25,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"CWBK,71702099999,CAHR,71706099999,CWSD,CYYG,AR932,71350099999,71310099999"
queens,5/11/2019,12.7,4,6.7,12.7,-0.8,3.7,5.7,93.8,7.778,100,37.5,rain,0,0,41.7,32.9,208.6,1008.6,78.9,14.6,98.2,8.4,6,,2019-05-11T05:44:51,2019-05-11T20:33:40,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71702099999,E6243,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,5/12/2019,6,2,4.3,2.3,-2.4,0.3,1,79.8,0.034,100,4.17,rain,0,0,45.7,25.7,339.1,1012.4,72,24,153.8,13.4,6,,2019-05-12T05:43:33,2019-05-12T20:34:54,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,5/13/2019,8.9,1.7,4.7,6.4,-1.5,1.7,1.4,80.9,0,0,0,,0,0,31.7,22.1,27.7,1019.5,52.5,23,249.9,21.5,9,,2019-05-13T05:42:18,2019-05-13T20:36:08,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"CWBK,71702099999,CAHR,71706099999,CWSD,CYYG,AR932,71350099999,71310099999"
queens,5/14/2019,9.9,1,4.6,6.2,-3.6,1.1,-0.1,75.4,4.038,100,20.83,rain,0,0,46.2,34.9,96,1016.2,69,21.9,165.9,14.3,8,,2019-05-14T05:41:04,2019-05-14T20:37:21,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,5/15/2019,5.9,3,4.2,3.2,-2.4,0.1,3.3,94,1.02,100,45.83,rain,0,0,42.1,31.2,55.6,1003.5,83.7,14.5,45.4,3.9,1,,2019-05-15T05:39:52,2019-05-15T20:38:33,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,5/16/2019,5.9,2.8,3.9,2.9,-0.6,1,2.7,92.6,0.943,100,41.67,rain,0,0,31.7,22,313.4,1006.3,76.2,15.8,91.1,7.9,3,,2019-05-16T05:38:41,2019-05-16T20:39:45,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"71702099999,CAHR,71706099999,CWSD,CYYG,AR932,71350099999,71310099999"
queens,5/17/2019,8.8,2.8,5.3,7.4,1,3.8,3.3,87.5,0.034,100,4.17,rain,0,0,,14.8,10,1012.4,53.9,24,179.2,15.5,7,,2019-05-17T05:37:33,2019-05-17T20:40:56,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,5/18/2019,5,3.6,4.3,2.6,-1.5,0.2,3.7,96.1,8.918,100,45.83,rain,0,0,49.7,36.7,17.4,1009.9,82.3,17.9,120.5,10.3,6,,2019-05-18T05:36:26,2019-05-18T20:42:06,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,5/19/2019,13.7,3.8,8.4,13.7,0.9,6.9,3.5,72.9,0,0,0,,0,0,31.3,20,336.7,1018.5,58.2,24,218.2,18.9,8,,2019-05-19T05:35:21,2019-05-19T20:43:16,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,5/20/2019,8,6,7.2,6,3.3,4.7,5.8,91.5,7.591,100,41.67,rain,0,0,38.9,27.5,126.5,1012.6,93.6,15.5,48.5,4.1,2,,2019-05-20T05:34:18,2019-05-20T20:44:24,0.56,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"CWBK,71702099999,CAHR,71706099999,CWSD,CYYG,AR932,71350099999,71310099999"
queens,5/21/2019,7,2,5.9,6.9,-5.2,2.8,5.8,99.6,27.24,100,87.5,rain,0,0,62.8,47.4,78.9,999,88.1,7.5,51,4.3,2,,2019-05-21T05:33:18,2019-05-21T20:45:31,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,5/22/2019,7,2.9,4.5,3.5,-3.5,-0.3,2.3,87,13.085,100,33.33,rain,0,0,61.2,40.1,359.6,1012.1,71.9,16.3,134.3,11.5,5,,2019-05-22T05:32:19,2019-05-22T20:46:38,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,5/23/2019,11.9,3.9,7.9,11.9,0.3,6.2,1.5,65.9,0.001,100,4.17,rain,0,0,31.7,23.6,324.8,1019.2,30.5,24,299.1,25.8,10,,2019-05-23T05:31:22,2019-05-23T20:47:43,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,5/24/2019,11.9,3.1,7.5,11.9,1.6,6.1,1.7,68.2,0,0,0,,0,0,33.5,24,53.9,1013.4,47.5,24,167,14.6,6,,2019-05-24T05:30:28,2019-05-24T20:48:48,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,5/25/2019,17.8,2.1,10.9,17.8,-0.6,10.1,2.4,60.5,0,0,0,,0,0,,18,347.5,1017.5,46.8,24,349.1,30.1,10,,2019-05-25T05:29:35,2019-05-25T20:49:51,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,5/26/2019,13,7.2,10,13,5.6,8.6,6,77.7,0.401,100,20.83,rain,0,0,45.9,29.3,179,1015.1,83.2,23.7,82.5,7.1,3,,2019-05-26T05:28:45,2019-05-26T20:50:53,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,5/27/2019,10,6,8.7,10,4.1,6.6,8.5,98.9,0.004,100,8.33,rain,0,0,31.5,24,188.7,1011.2,84.9,18.1,64.2,5.7,2,,2019-05-27T05:27:57,2019-05-27T20:51:54,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,5/28/2019,12.9,4,8.4,12.9,1.2,6.8,0.3,60.8,0.293,100,12.5,rain,0,0,35.3,27.4,310.2,1012.4,39.7,24,325.4,28.2,10,,2019-05-28T05:27:11,2019-05-28T20:52:53,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,5/29/2019,15.9,5.8,10.4,15.9,3.2,9.2,2.7,59.9,0,0,0,,0,0,45.9,24.2,185,1010.7,24.4,24,331.6,28.5,10,,2019-05-29T05:26:27,2019-05-29T20:53:51,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"CWBK,71702099999,CAHR,71706099999,CWSD,CYYG,AR932,71350099999,71310099999"
queens,5/30/2019,14.1,2.9,9.7,14.1,2.9,9.2,7,84.8,0.014,100,4.17,rain,0,0,35.1,24.1,159.7,1008.9,57,22.8,184.6,15.9,10,,2019-05-30T05:25:45,2019-05-30T20:54:48,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,5/31/2019,13,8,9.9,13,4,7.9,8.7,92.6,0.005,100,8.33,rain,0,0,46.2,29.4,172.6,1006.8,77.3,21.9,106.9,9.3,4,,2019-05-31T05:25:06,2019-05-31T20:55:43,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"71702099999,E6243,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,6/1/2019,19.8,6.8,13.1,19.8,5.1,12.5,5.3,65.6,0,0,0,,0,0,33.5,20.5,201.5,1011.4,37.1,24,339.6,29.3,10,,2019-06-01T05:24:29,2019-06-01T20:56:36,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,6/2/2019,15.1,7.9,10.7,15.1,3.7,9.5,7.7,83.3,13.713,100,37.5,rain,0,0,49.7,33.3,124,1012.2,70.4,19.1,116.2,10,6,,2019-06-02T05:23:55,2019-06-02T20:57:29,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,6/3/2019,20.1,8,13,20.1,7,12.5,11.8,93,4.157,100,29.17,rain,0,0,46.1,31.4,185.5,1006.1,69.5,15.3,231,19.7,10,,2019-06-03T05:23:23,2019-06-03T20:58:19,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,6/4/2019,16.9,8,12.9,16.9,6,12.6,7.1,70.3,1.719,100,8.33,rain,0,0,38.1,22.2,229.1,1009.6,43.5,24,346.4,30,10,,2019-06-04T05:22:53,2019-06-04T20:59:08,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,6/5/2019,16,7.6,11.9,16,5.9,11.2,8,77.8,0.914,100,12.5,rain,0,0,43.9,31.1,201.1,1010.3,45.3,22.9,186.5,16.2,8,,2019-06-05T05:22:26,2019-06-05T20:59:55,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"71702099999,CAHR,71706099999,CWSD,CYYG,AR932,71350099999,71310099999"
queens,6/6/2019,13.9,9,11.3,13.9,8.6,11.2,11.1,99.3,14.688,100,41.67,rain,0,0,35.3,18.2,135,1007.6,80.7,17.3,56.9,5.1,2,,2019-06-06T05:22:00,2019-06-06T21:00:40,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,6/7/2019,18.8,6.1,13,18.8,6.1,12.8,7.4,72.2,0.001,100,4.17,rain,0,0,31.3,14.6,110.3,1011.6,47,17.5,343.6,29.9,10,,2019-06-07T05:21:38,2019-06-07T21:01:24,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,6/8/2019,15,8.1,12.5,15,6.9,12.4,5.6,64.3,0,0,0,,0,0,44.1,29.2,326.4,1016.3,44,24,329.1,28.5,10,,2019-06-08T05:21:18,2019-06-08T21:02:05,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,6/9/2019,17,8,13,17,6,12.5,3,52.4,0,0,0,,0,0,35.3,21.8,328.2,1023.9,24.2,24,354.8,30.5,10,,2019-06-09T05:21:00,2019-06-09T21:02:45,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,6/10/2019,16.9,5.1,12.3,16.9,5.1,12,4.7,62.7,0.164,100,12.5,rain,0,0,29.5,18.2,22.8,1024,30.6,24,359.9,31.1,10,,2019-06-10T05:20:45,2019-06-10T21:03:22,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71702099999,E6243,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,6/11/2019,23.9,7.9,15.4,23.9,6,15,9.1,67.8,0.065,100,8.33,rain,0,0,44.2,32.9,171.8,1015.1,67.4,24,276.7,23.9,9,,2019-06-11T05:20:32,2019-06-11T21:03:58,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,6/12/2019,21,10,16,21,6.5,15.8,8.3,65.5,19.482,100,37.5,rain,0,0,60.4,41.4,281.8,1010.8,35.9,21.1,355.9,30.9,10,,2019-06-12T05:20:21,2019-06-12T21:04:32,0.33,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,6/13/2019,24,13,18.4,24,13,18.4,8.8,54.7,0,0,0,,0,0,31.5,22,215.3,1020,45.7,24,270.6,23.4,10,,2019-06-13T05:20:13,2019-06-13T21:05:03,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"CWBK,71702099999,CAHR,71706099999,CWSD,CYYG,AR932,71350099999,71310099999"
queens,6/14/2019,22.9,11,16.1,22.9,11,16.1,14.2,89.2,8.53,100,33.33,rain,0,0,51.4,36.1,130.8,1011.5,78.6,22.5,215.5,18.6,10,,2019-06-14T05:20:07,2019-06-14T21:05:32,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"71702099999,E6243,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,6/15/2019,21.7,12.8,16.3,21.7,12.8,16.3,13.2,83.6,0,0,0,,0,0,33.5,20,220.1,1011.9,67.7,23.2,267.5,23,10,,2019-06-15T05:20:04,2019-06-15T21:06:00,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,6/16/2019,22.9,13,17.4,22.9,13,17.4,11.6,69.3,0,0,0,,0,0,35.3,25.7,207.5,1010.4,45.1,24,295.8,25.5,10,,2019-06-16T05:20:04,2019-06-16T21:06:25,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71702099999,E6243,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,6/17/2019,21.8,13,16.2,21.8,13,16.2,14.6,91.2,0.034,100,4.17,rain,0,0,31.3,16.7,308.8,1010.2,62.4,19.2,304.2,26.2,10,,2019-06-17T05:20:05,2019-06-17T21:06:47,0.5,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"71702099999,E6243,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,6/18/2019,21,10.9,16,21,10.9,16,10.3,72.9,0,0,0,,0,0,48.2,17.8,308,1012.9,48.8,19.6,357.5,30.7,10,,2019-06-18T05:20:09,2019-06-18T21:07:08,0.54,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,6/19/2019,25,12.9,19,25,12.9,19,11,62.6,0.074,100,4.17,rain,0,0,33.5,22,196.9,1010.9,29.9,24,376.5,32.6,10,,2019-06-19T05:20:16,2019-06-19T21:07:26,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,6/20/2019,23.9,14.5,18.5,23.9,14.5,18.5,13.2,72.7,0,0,0,,0,0,31.3,20.4,187.5,1008.5,61.3,24,289.4,24.9,10,,2019-06-20T05:20:25,2019-06-20T21:07:42,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,6/21/2019,17,10,13.6,17,10,13.6,13.3,98.1,39.076,100,100,rain,0,0,49.7,31.8,42.4,998.1,96.8,9,47.1,4,2,,2019-06-21T05:20:36,2019-06-21T21:07:55,0.64,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,6/22/2019,16,10,12.5,16,6.2,12.3,10.1,86.6,16.177,100,45.83,rain,0,0,60.7,36.8,339.9,995.7,76.1,18.3,161.2,14.1,6,,2019-06-22T05:20:49,2019-06-22T21:08:06,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"71702099999,E6243,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,6/23/2019,20.8,12,16.6,20.8,12,16.6,8.5,59.5,0.034,100,4.17,rain,0,0,49.7,36.4,314.1,998.4,51.5,24,291.5,25.3,9,,2019-06-23T05:21:05,2019-06-23T21:08:15,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,6/24/2019,15.9,10.7,13.1,15.9,10.7,13.1,7,67.2,0,0,0,,0,0,33.5,19.4,334,1006.8,47.8,23.7,197.7,17.1,8,,2019-06-24T05:21:23,2019-06-24T21:08:21,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,6/25/2019,18.9,8.2,14.3,18.9,7.3,14.2,7.9,67.7,0,0,0,,0,0,29.5,20.1,15.6,1016.3,38,24,367.4,31.7,10,,2019-06-25T05:21:43,2019-06-25T21:08:25,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,6/26/2019,21,10.9,15.9,21,10.9,15.9,9.5,67.2,0,0,0,,0,0,31.3,20,164.8,1021.8,67.9,24,215.6,18.7,9,,2019-06-26T05:22:06,2019-06-26T21:08:26,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"CWBK,71702099999,CAHR,71706099999,CWSD,CYYG,AR932,71350099999,71310099999"
queens,6/27/2019,15.1,12,13.6,15.1,12,13.6,11.1,85.5,9.947,100,50,rain,0,0,35.3,29,149.4,1024,57.4,21.4,68.8,5.9,2,,2019-06-27T05:22:30,2019-06-27T21:08:25,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,6/28/2019,16.1,11,13.8,16.1,11,13.8,13.1,95.5,11.173,100,33.33,rain,0,0,,18.1,155.2,1019.5,75,21.7,141.2,12.1,8,,2019-06-28T05:22:57,2019-06-28T21:08:21,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,6/29/2019,20,14.9,16.5,20,14.9,16.5,15.9,96.4,0.23,100,29.17,rain,0,0,,17.9,185.9,1014.5,75.6,12.4,148.8,12.8,8,,2019-06-29T05:23:26,2019-06-29T21:08:15,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,6/30/2019,16,13,15.1,16,13,15.1,15.1,99.6,2.593,100,16.67,rain,0,0,35.3,27.5,55.9,1006.9,88.1,14.4,51.9,4.6,2,,2019-06-30T05:23:57,2019-06-30T21:08:07,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,7/1/2019,13.9,11.8,12.4,13.9,11.8,12.4,12.4,99.7,6.528,100,79.17,rain,0,0,54.7,43.9,23.1,1004.8,99.7,10.5,100.3,8.6,6,,2019-07-01T05:24:30,2019-07-01T21:07:56,0.96,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,7/2/2019,14.9,10,12.4,14.9,8.4,12.4,12.2,98.3,0.838,100,29.17,rain,0,0,33.3,22.2,349.7,1005.2,97.3,13.8,178,15.4,7,,2019-07-02T05:25:05,2019-07-02T21:07:42,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,7/3/2019,18.1,9.8,13.4,18.1,7.4,13,11.1,87,0.017,100,16.67,rain,0,0,33.5,20.8,320.7,1009.5,65.4,21.3,291.7,25.2,10,,2019-07-03T05:25:42,2019-07-03T21:07:26,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"CWBK,71702099999,CAHR,71706099999,CWSD,CYYG,AR932,71350099999,71310099999"
queens,7/4/2019,23.8,13.9,19,23.8,13.9,19,15.7,82.7,0,0,0,,0,0,,17.9,281.6,1014.5,25.6,22.3,351.2,30.2,10,,2019-07-04T05:26:20,2019-07-04T21:07:08,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,7/5/2019,31,15,22.6,32.9,15,23,17.3,74.4,0,0,0,,0,0,37.1,23.5,220.5,1016.2,40.7,22.3,344.3,29.6,10,,2019-07-05T05:27:01,2019-07-05T21:06:47,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"CWBK,71702099999,CAHR,71706099999,CWSD,CYYG,AR932,71350099999,71310099999"
queens,7/6/2019,27,19.8,22.5,28.1,19.8,22.6,17.6,75.2,0.373,100,16.67,rain,0,0,48.8,27.5,232.5,1007.9,75.2,20,235.2,20.2,10,,2019-07-06T05:27:44,2019-07-06T21:06:23,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"71702099999,E6243,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,7/7/2019,22.4,14.1,18.8,22.4,14.1,18.8,12.3,67.2,3.092,100,4.17,rain,0,0,44.3,24,305.6,1007.7,31,22.9,327.9,28.3,10,,2019-07-07T05:28:28,2019-07-07T21:05:57,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,7/8/2019,25,13.6,19.5,25,13.6,19.5,11.1,61.1,0.034,100,4.17,rain,0,0,40.7,21.2,250.3,1009.8,19.5,24,370.2,32,10,,2019-07-08T05:29:14,2019-07-08T21:05:29,0.21,Rain,Clear conditions throughout the day with morning rain.,rain,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,7/9/2019,20,14.8,17.7,20,14.8,17.7,11,65.8,0,0,0,,0,0,33.5,23.9,306.1,1009.5,41.2,24,290.6,25.1,10,,2019-07-09T05:30:01,2019-07-09T21:04:58,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,7/10/2019,17,11,15,17,11,15,10.7,77.1,0,0,0,,0,0,36.6,27.4,340.2,1014.9,39,24,311.1,26.7,10,,2019-07-10T05:30:50,2019-07-10T21:04:25,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,7/11/2019,19.9,10.1,15.5,19.9,10.1,15.5,10.5,74.1,0,0,0,,0,0,,16.3,17.5,1018.4,29.6,24,321.5,27.7,10,,2019-07-11T05:31:41,2019-07-11T21:03:50,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,7/12/2019,19,13.8,16.9,19,13.8,16.9,13.9,83.4,0.578,100,29.17,rain,0,0,48.9,33.2,150,1014.3,63.2,23.1,87.2,7.4,3,,2019-07-12T05:32:33,2019-07-12T21:03:12,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,7/13/2019,22,15.8,18.5,22,15.8,18.5,16.6,89.3,1.118,100,33.33,rain,0,0,35.1,23.9,130.9,1010.2,75.5,19.6,266.7,23,10,,2019-07-13T05:33:26,2019-07-13T21:02:32,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,7/14/2019,24.9,16.9,20,24.9,16.9,20,17.8,88.2,1.515,100,12.5,rain,0,0,48.2,23.8,185.6,1008.7,57.1,23.3,244,21.2,10,,2019-07-14T05:34:21,2019-07-14T21:01:49,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,7/15/2019,19.7,15,17.4,19.7,15,17.4,16.1,92.2,3.975,100,12.5,rain,0,0,31.7,20.4,276.5,1007.6,43.9,24,135.8,11.7,5,,2019-07-15T05:35:18,2019-07-15T21:01:05,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,7/16/2019,27,16,21.3,27.3,16,21.3,15.9,74.4,0.035,100,8.33,rain,0,0,31.3,13.7,276.3,1012.7,46.8,23.8,337.3,29,10,,2019-07-16T05:36:15,2019-07-16T21:00:18,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"CWBK,71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,7/17/2019,27,17.1,21.4,28.7,17.1,21.6,17.7,80.6,7.708,100,41.67,rain,0,0,46.1,26.6,216.4,1009.5,65.8,20.5,210.4,18.3,9,,2019-07-17T05:37:14,2019-07-17T20:59:29,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"CWBK,71702099999,E6243,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
queens,7/18/2019,22.8,14.1,19.1,22.8,14.1,19.1,12,65.5,1.134,100,4.17,rain,0,0,37.1,18.2,312.1,1012.5,40.3,23.5,339.1,29.2,10,,2019-07-18T05:38:14,2019-07-18T20:58:37,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"CWBK,71702099999,CAHR,71706099999,CWSD,CYYG,AR932,71350099999,71310099999"
queens,7/19/2019,24.9,14.8,19.9,24.9,14.8,19.9,13.8,69.3,0.034,100,4.17,rain,0,0,33.5,20,214.3,1009.3,44,24,326.3,28.1,10,,2019-07-19T05:39:15,2019-07-19T20:57:43,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"71702099999,CAHR,71706099999,CYYG,AR932,71350099999,71310099999"
